date,iso3,country,confirmed
2020-03-31,POL,Poland,2311
2020-04-01,POL,Poland,2554
2020-04-02,POL,Poland,2946
2020-04-03,POL,Poland,3383
2020-04-04,POL,Poland,3627
2020-04-05,POL,Poland,4102
2020-04-06,POL,Poland,4413
2020-04-07,POL,Poland,4848
2020-04-08,POL,Poland,5205
2020-04-09,POL,Poland,5575
2020-04-10,POL,Poland,5955
2020-04-11,POL,Poland,6356
2020-04-12,POL,Poland,6674
2020-04-13,POL,Poland,6934
2020-04-14,POL,Poland,7202
2020-04-15,POL,Poland,7582
2020-04-16,POL,Poland,7918
2020-04-17,POL,Poland,8379
2020-04-18,POL,Poland,8742
2020-04-19,POL,Poland,9287
2020-04-20,POL,Poland,9593
2020-04-21,POL,Poland,9856
2020-04-22,POL,Poland,10169
2020-04-23,POL,Poland,10511
2020-04-24,POL,Poland,10892
2020-04-25,POL,Poland,11273
2020-04-26,POL,Poland,11617
2020-04-27,POL,Poland,11902
2020-04-28,POL,Poland,12218
2020-04-29,POL,Poland,12640
2020-04-30,POL,Poland,12877
2020-05-01,POL,Poland,13105
2020-05-02,POL,Poland,13375
2020-01-24,PRT,Portugal,0
2020-01-25,PRT,Portugal,0
2020-01-26,PRT,Portugal,0
2020-01-27,PRT,Portugal,0
2020-01-28,PRT,Portugal,0
2020-01-29,PRT,Portugal,0
2020-01-30,PRT,Portugal,0
2020-01-31,PRT,Portugal,0
2020-02-01,PRT,Portugal,0
2020-02-02,PRT,Portugal,0
2020-02-03,PRT,Portugal,0
2020-02-04,PRT,Portugal,0
2020-02-05,PRT,Portugal,0
2020-02-06,PRT,Portugal,0
2020-02-07,PRT,Portugal,0
2020-02-08,PRT,Portugal,0
2020-02-09,PRT,Portugal,0
2020-02-10,PRT,Portugal,0
2020-02-11,PRT,Portugal,0
2020-02-12,PRT,Portugal,0
2020-02-13,PRT,Portugal,0
2020-02-14,PRT,Portugal,0
2020-02-15,PRT,Portugal,0
2020-02-16,PRT,Portugal,0
2020-02-17,PRT,Portugal,0
2020-02-18,PRT,Portugal,0
2020-02-19,PRT,Portugal,0
2020-02-20,PRT,Portugal,0
2020-02-21,PRT,Portugal,0
2020-02-22,PRT,Portugal,0
2020-02-23,PRT,Portugal,0
2020-02-24,PRT,Portugal,0
2020-02-25,PRT,Portugal,0
2020-02-26,PRT,Portugal,0
2020-02-27,PRT,Portugal,0
2020-02-28,PRT,Portugal,0
2020-02-29,PRT,Portugal,0
2020-03-01,PRT,Portugal,0
2020-03-02,PRT,Portugal,2
2020-03-03,PRT,Portugal,2
2020-03-04,PRT,Portugal,5
2020-03-05,PRT,Portugal,8
2020-03-06,PRT,Portugal,13
2020-03-07,PRT,Portugal,20
2020-03-08,PRT,Portugal,30
2020-03-09,PRT,Portugal,30
2020-03-10,PRT,Portugal,41
2020-03-11,PRT,Portugal,59
2020-03-12,PRT,Portugal,59
2020-03-13,PRT,Portugal,112
2020-03-14,PRT,Portugal,169
2020-03-15,PRT,Portugal,245
2020-03-16,PRT,Portugal,331
2020-03-17,PRT,Portugal,448
2020-03-18,PRT,Portugal,448
2020-03-19,PRT,Portugal,785
2020-03-20,PRT,Portugal,1020
2020-03-21,PRT,Portugal,1280
2020-03-22,PRT,Portugal,1600
2020-03-23,PRT,Portugal,2060
2020-03-24,PRT,Portugal,2362
2020-03-25,PRT,Portugal,2995
2020-03-26,PRT,Portugal,3544
2020-03-27,PRT,Portugal,4268
2020-03-28,PRT,Portugal,5170
2020-03-29,PRT,Portugal,5962
2020-03-30,PRT,Portugal,6408
2020-03-31,PRT,Portugal,7443
2020-04-01,PRT,Portugal,8251
2020-04-02,PRT,Portugal,9034
2020-04-03,PRT,Portugal,9886
2020-04-04,PRT,Portugal,10524
2020-04-05,PRT,Portugal,11278
2020-04-06,PRT,Portugal,11730
2020-04-07,PRT,Portugal,12442
2020-04-08,PRT,Portugal,13141
2020-04-09,PRT,Portugal,13956
2020-04-10,PRT,Portugal,15472
2020-04-11,PRT,Portugal,15987
2020-04-12,PRT,Portugal,16585
2020-04-13,PRT,Portugal,16934
2020-04-14,PRT,Portugal,17448
2020-04-15,PRT,Portugal,18091
2020-04-16,PRT,Portugal,18841
2020-04-17,PRT,Portugal,19022
2020-04-18,PRT,Portugal,19685
2020-04-19,PRT,Portugal,20206
2020-04-20,PRT,Portugal,20863
2020-04-21,PRT,Portugal,21379
2020-04-22,PRT,Portugal,21982
2020-04-23,PRT,Portugal,22353
2020-04-24,PRT,Portugal,22797
2020-04-25,PRT,Portugal,23392
2020-04-26,PRT,Portugal,23864
2020-04-27,PRT,Portugal,24027
2020-04-28,PRT,Portugal,24322
2020-04-29,PRT,Portugal,24505
2020-04-30,PRT,Portugal,25045
2020-05-01,PRT,Portugal,25351
2020-05-02,PRT,Portugal,25351
2020-01-24,RU-PRI,Primorskiy kray,0
2020-01-25,RU-PRI,Primorskiy kray,0
2020-01-26,RU-PRI,Primorskiy kray,0
2020-01-27,RU-PRI,Primorskiy kray,0
2020-01-28,RU-PRI,Primorskiy kray,0
2020-01-29,RU-PRI,Primorskiy kray,0
2020-01-30,RU-PRI,Primorskiy kray,0
2020-01-31,RU-PRI,Primorskiy kray,0
2020-02-01,RU-PRI,Primorskiy kray,0
2020-02-02,RU-PRI,Primorskiy kray,0
2020-02-03,RU-PRI,Primorskiy kray,0
2020-02-04,RU-PRI,Primorskiy kray,0
2020-02-05,RU-PRI,Primorskiy kray,0
2020-02-06,RU-PRI,Primorskiy kray,0
2020-02-07,RU-PRI,Primorskiy kray,0
2020-02-08,RU-PRI,Primorskiy kray,0
2020-02-09,RU-PRI,Primorskiy kray,0
2020-02-10,RU-PRI,Primorskiy kray,0
2020-02-11,RU-PRI,Primorskiy kray,0
2020-02-12,RU-PRI,Primorskiy kray,0
2020-02-13,RU-PRI,Primorskiy kray,0
2020-02-14,RU-PRI,Primorskiy kray,0
2020-02-15,RU-PRI,Primorskiy kray,0
2020-02-16,RU-PRI,Primorskiy kray,0
2020-02-17,RU-PRI,Primorskiy kray,0
2020-02-18,RU-PRI,Primorskiy kray,0
2020-02-19,RU-PRI,Primorskiy kray,0
2020-02-20,RU-PRI,Primorskiy kray,0
2020-02-21,RU-PRI,Primorskiy kray,0
2020-02-22,RU-PRI,Primorskiy kray,0
2020-02-23,RU-PRI,Primorskiy kray,0
2020-02-24,RU-PRI,Primorskiy kray,0
2020-02-25,RU-PRI,Primorskiy kray,0
2020-02-26,RU-PRI,Primorskiy kray,0
2020-02-27,RU-PRI,Primorskiy kray,0
2020-02-28,RU-PRI,Primorskiy kray,0
2020-02-29,RU-PRI,Primorskiy kray,0
2020-03-01,RU-PRI,Primorskiy kray,0
2020-03-02,RU-PRI,Primorskiy kray,0
2020-03-03,RU-PRI,Primorskiy kray,0
2020-03-04,RU-PRI,Primorskiy kray,0
2020-03-05,RU-PRI,Primorskiy kray,0
2020-03-06,RU-PRI,Primorskiy kray,0
2020-03-07,RU-PRI,Primorskiy kray,0
2020-03-08,RU-PRI,Primorskiy kray,0
2020-03-09,RU-PRI,Primorskiy kray,0
2020-03-10,RU-PRI,Primorskiy kray,0
2020-03-11,RU-PRI,Primorskiy kray,0
2020-03-12,RU-PRI,Primorskiy kray,0
2020-03-13,RU-PRI,Primorskiy kray,0
2020-03-14,RU-PRI,Primorskiy kray,0
2020-03-15,RU-PRI,Primorskiy kray,0
2020-03-16,RU-PRI,Primorskiy kray,0
2020-03-17,RU-PRI,Primorskiy kray,0
2020-03-18,RU-PRI,Primorskiy kray,0
2020-03-19,RU-PRI,Primorskiy kray,0
2020-03-20,RU-PRI,Primorskiy kray,0
2020-03-21,RU-PRI,Primorskiy kray,0
2020-03-22,RU-PRI,Primorskiy kray,0
2020-03-23,RU-PRI,Primorskiy kray,0
2020-03-24,RU-PRI,Primorskiy kray,2
2020-03-25,RU-PRI,Primorskiy kray,2
2020-03-26,RU-PRI,Primorskiy kray,2
2020-03-27,RU-PRI,Primorskiy kray,2
2020-03-28,RU-PRI,Primorskiy kray,2
2020-03-29,RU-PRI,Primorskiy kray,2
2020-03-30,RU-PRI,Primorskiy kray,2
2020-03-31,RU-PRI,Primorskiy kray,4
2020-04-01,RU-PRI,Primorskiy kray,5
2020-04-02,RU-PRI,Primorskiy kray,5
2020-04-03,RU-PRI,Primorskiy kray,7
2020-04-04,RU-PRI,Primorskiy kray,7
2020-04-05,RU-PRI,Primorskiy kray,7
2020-04-06,RU-PRI,Primorskiy kray,7
2020-04-07,RU-PRI,Primorskiy kray,8
2020-04-08,RU-PRI,Primorskiy kray,15
2020-04-09,RU-PRI,Primorskiy kray,20
2020-04-10,RU-PRI,Primorskiy kray,20
2020-04-11,RU-PRI,Primorskiy kray,23
2020-04-12,RU-PRI,Primorskiy kray,24
2020-04-13,RU-PRI,Primorskiy kray,28
2020-04-14,RU-PRI,Primorskiy kray,32
2020-04-15,RU-PRI,Primorskiy kray,36
2020-04-16,RU-PRI,Primorskiy kray,40
2020-04-17,RU-PRI,Primorskiy kray,49
2020-04-18,RU-PRI,Primorskiy kray,67
2020-04-19,RU-PRI,Primorskiy kray,80
2020-04-20,RU-PRI,Primorskiy kray,97
2020-04-21,RU-PRI,Primorskiy kray,104
2020-04-22,RU-PRI,Primorskiy kray,166
2020-04-23,RU-PRI,Primorskiy kray,185
2020-04-24,RU-PRI,Primorskiy kray,220
2020-04-25,RU-PRI,Primorskiy kray,254
2020-04-26,RU-PRI,Primorskiy kray,278
2020-04-27,RU-PRI,Primorskiy kray,302
2020-04-28,RU-PRI,Primorskiy kray,347
2020-04-29,RU-PRI,Primorskiy kray,367
2020-04-30,RU-PRI,Primorskiy kray,403
2020-05-01,RU-PRI,Primorskiy kray,430
2020-05-02,RU-PRI,Primorskiy kray,455
2020-01-24,RU-PSK,Pskov oblast,0
2020-01-25,RU-PSK,Pskov oblast,0
2020-01-26,RU-PSK,Pskov oblast,0
2020-01-27,RU-PSK,Pskov oblast,0
2020-01-28,RU-PSK,Pskov oblast,0
2020-01-29,RU-PSK,Pskov oblast,0
2020-01-30,RU-PSK,Pskov oblast,0
2020-01-31,RU-PSK,Pskov oblast,0
2020-02-01,RU-PSK,Pskov oblast,0
2020-02-02,RU-PSK,Pskov oblast,0
2020-02-03,RU-PSK,Pskov oblast,0
2020-02-04,RU-PSK,Pskov oblast,0
2020-02-05,RU-PSK,Pskov oblast,0
2020-02-06,RU-PSK,Pskov oblast,0
2020-02-07,RU-PSK,Pskov oblast,0
2020-02-08,RU-PSK,Pskov oblast,0
2020-02-09,RU-PSK,Pskov oblast,0
2020-02-10,RU-PSK,Pskov oblast,0
2020-02-11,RU-PSK,Pskov oblast,0
2020-02-12,RU-PSK,Pskov oblast,0
2020-02-13,RU-PSK,Pskov oblast,0
2020-02-14,RU-PSK,Pskov oblast,0
2020-02-15,RU-PSK,Pskov oblast,0
2020-02-16,RU-PSK,Pskov oblast,0
2020-02-17,RU-PSK,Pskov oblast,0
2020-02-18,RU-PSK,Pskov oblast,0
2020-02-19,RU-PSK,Pskov oblast,0
2020-02-20,RU-PSK,Pskov oblast,0
2020-02-21,RU-PSK,Pskov oblast,0
2020-02-22,RU-PSK,Pskov oblast,0
2020-02-23,RU-PSK,Pskov oblast,0
2020-02-24,RU-PSK,Pskov oblast,0
2020-02-25,RU-PSK,Pskov oblast,0
2020-02-26,RU-PSK,Pskov oblast,0
2020-02-27,RU-PSK,Pskov oblast,0
2020-02-28,RU-PSK,Pskov oblast,0
2020-02-29,RU-PSK,Pskov oblast,0
2020-03-01,RU-PSK,Pskov oblast,0
2020-03-02,RU-PSK,Pskov oblast,0
2020-03-03,RU-PSK,Pskov oblast,0
2020-03-04,RU-PSK,Pskov oblast,0
2020-03-05,RU-PSK,Pskov oblast,0
2020-03-06,RU-PSK,Pskov oblast,0
2020-03-07,RU-PSK,Pskov oblast,0
2020-03-08,RU-PSK,Pskov oblast,0
2020-03-09,RU-PSK,Pskov oblast,0
2020-03-10,RU-PSK,Pskov oblast,0
2020-03-11,RU-PSK,Pskov oblast,0
2020-03-12,RU-PSK,Pskov oblast,0
2020-03-13,RU-PSK,Pskov oblast,0
2020-03-14,RU-PSK,Pskov oblast,0
2020-03-15,RU-PSK,Pskov oblast,0
2020-03-16,RU-PSK,Pskov oblast,0
2020-03-17,RU-PSK,Pskov oblast,0
2020-03-18,RU-PSK,Pskov oblast,0
2020-03-19,RU-PSK,Pskov oblast,0
2020-03-20,RU-PSK,Pskov oblast,0
2020-03-21,RU-PSK,Pskov oblast,0
2020-03-22,RU-PSK,Pskov oblast,0
2020-03-23,RU-PSK,Pskov oblast,0
2020-03-24,RU-PSK,Pskov oblast,0
2020-03-25,RU-PSK,Pskov oblast,4
2020-03-26,RU-PSK,Pskov oblast,6
2020-03-27,RU-PSK,Pskov oblast,6
2020-03-28,RU-PSK,Pskov oblast,6
2020-03-29,RU-PSK,Pskov oblast,6
2020-03-30,RU-PSK,Pskov oblast,9
2020-03-31,RU-PSK,Pskov oblast,9
2020-04-01,RU-PSK,Pskov oblast,9
2020-04-02,RU-PSK,Pskov oblast,9
2020-04-03,RU-PSK,Pskov oblast,9
2020-04-04,RU-PSK,Pskov oblast,9
2020-04-05,RU-PSK,Pskov oblast,9
2020-04-06,RU-PSK,Pskov oblast,10
2020-04-07,RU-PSK,Pskov oblast,14
2020-04-08,RU-PSK,Pskov oblast,14
2020-04-09,RU-PSK,Pskov oblast,16
2020-04-10,RU-PSK,Pskov oblast,16
2020-04-11,RU-PSK,Pskov oblast,16
2020-04-12,RU-PSK,Pskov oblast,16
2020-04-13,RU-PSK,Pskov oblast,21
2020-04-14,RU-PSK,Pskov oblast,21
2020-04-15,RU-PSK,Pskov oblast,27
2020-04-16,RU-PSK,Pskov oblast,32
2020-04-17,RU-PSK,Pskov oblast,37
2020-04-18,RU-PSK,Pskov oblast,42
2020-04-19,RU-PSK,Pskov oblast,44
2020-04-20,RU-PSK,Pskov oblast,52
2020-04-21,RU-PSK,Pskov oblast,58
2020-04-22,RU-PSK,Pskov oblast,62
2020-04-23,RU-PSK,Pskov oblast,66
2020-04-24,RU-PSK,Pskov oblast,81
2020-04-25,RU-PSK,Pskov oblast,93
2020-04-26,RU-PSK,Pskov oblast,110
2020-04-27,RU-PSK,Pskov oblast,124
2020-04-28,RU-PSK,Pskov oblast,128
2020-04-29,RU-PSK,Pskov oblast,142
2020-04-30,RU-PSK,Pskov oblast,149
2020-05-01,RU-PSK,Pskov oblast,153
2020-05-02,RU-PSK,Pskov oblast,177
2020-01-24,QAT,Qatar,0
2020-01-25,QAT,Qatar,0
2020-01-26,QAT,Qatar,0
2020-01-27,QAT,Qatar,0
2020-01-28,QAT,Qatar,0
2020-01-29,QAT,Qatar,0
2020-01-30,QAT,Qatar,0
2020-01-31,QAT,Qatar,0
2020-02-01,QAT,Qatar,0
2020-02-02,QAT,Qatar,0
2020-02-03,QAT,Qatar,0
2020-02-04,QAT,Qatar,0
2020-02-05,QAT,Qatar,0
2020-02-06,QAT,Qatar,0
2020-02-07,QAT,Qatar,0
2020-02-08,QAT,Qatar,0
2020-02-09,QAT,Qatar,0
2020-02-10,QAT,Qatar,0
2020-02-11,QAT,Qatar,0
2020-02-12,QAT,Qatar,0
2020-02-13,QAT,Qatar,0
2020-02-14,QAT,Qatar,0
2020-02-15,QAT,Qatar,0
2020-02-16,QAT,Qatar,0
2020-02-17,QAT,Qatar,0
2020-02-18,QAT,Qatar,0
2020-02-19,QAT,Qatar,0
2020-02-20,QAT,Qatar,0
2020-02-21,QAT,Qatar,0
2020-02-22,QAT,Qatar,0
2020-02-23,QAT,Qatar,0
2020-02-24,QAT,Qatar,0
2020-02-25,QAT,Qatar,0
2020-02-26,QAT,Qatar,0
2020-02-27,QAT,Qatar,0
2020-02-28,QAT,Qatar,0
2020-02-29,QAT,Qatar,1
2020-03-01,QAT,Qatar,3
2020-03-02,QAT,Qatar,3
2020-03-03,QAT,Qatar,7
2020-03-04,QAT,Qatar,8
2020-03-05,QAT,Qatar,8
2020-03-06,QAT,Qatar,8
2020-03-07,QAT,Qatar,8
2020-03-08,QAT,Qatar,15
2020-03-09,QAT,Qatar,18
2020-03-10,QAT,Qatar,24
2020-03-11,QAT,Qatar,262
2020-03-12,QAT,Qatar,262
2020-03-13,QAT,Qatar,320
2020-03-14,QAT,Qatar,337
2020-03-15,QAT,Qatar,401
2020-03-16,QAT,Qatar,439
2020-03-17,QAT,Qatar,439
2020-03-18,QAT,Qatar,452
2020-03-19,QAT,Qatar,460
2020-03-20,QAT,Qatar,470
2020-03-21,QAT,Qatar,481
2020-03-22,QAT,Qatar,494
2020-03-23,QAT,Qatar,501
2020-03-24,QAT,Qatar,526
2020-03-25,QAT,Qatar,537
2020-03-26,QAT,Qatar,549
2020-03-27,QAT,Qatar,562
2020-03-28,QAT,Qatar,590
2020-03-29,QAT,Qatar,634
2020-03-30,QAT,Qatar,693
2020-03-31,QAT,Qatar,781
2020-04-01,QAT,Qatar,835
2020-04-02,QAT,Qatar,949
2020-04-03,QAT,Qatar,1075
2020-04-04,QAT,Qatar,1325
2020-04-05,QAT,Qatar,1604
2020-04-06,QAT,Qatar,1832
2020-04-07,QAT,Qatar,2057
2020-04-08,QAT,Qatar,2210
2020-04-09,QAT,Qatar,2376
2020-04-10,QAT,Qatar,2512
2020-04-11,QAT,Qatar,2728
2020-04-12,QAT,Qatar,2979
2020-04-13,QAT,Qatar,3231
2020-04-14,QAT,Qatar,3428
2020-04-15,QAT,Qatar,3711
2020-04-16,QAT,Qatar,4103
2020-04-17,QAT,Qatar,4663
2020-04-18,QAT,Qatar,5008
2020-04-19,QAT,Qatar,5448
2020-04-20,QAT,Qatar,6015
2020-04-21,QAT,Qatar,6533
2020-04-22,QAT,Qatar,7141
2020-04-23,QAT,Qatar,7764
2020-04-24,QAT,Qatar,8525
2020-04-25,QAT,Qatar,9358
2020-04-26,QAT,Qatar,10287
2020-04-27,QAT,Qatar,11244
2020-04-28,QAT,Qatar,11921
2020-04-29,QAT,Qatar,12564
2020-04-30,QAT,Qatar,13409
2020-05-01,QAT,Qatar,14096
2020-05-02,QAT,Qatar,14872
2020-01-24,RU-AD,Republic of Adygeia,0
2020-01-25,RU-AD,Republic of Adygeia,0
2020-01-26,RU-AD,Republic of Adygeia,0
2020-01-27,RU-AD,Republic of Adygeia,0
2020-01-28,RU-AD,Republic of Adygeia,0
2020-01-29,RU-AD,Republic of Adygeia,0
2020-01-30,RU-AD,Republic of Adygeia,0
2020-01-31,RU-AD,Republic of Adygeia,0
2020-02-01,RU-AD,Republic of Adygeia,0
2020-02-02,RU-AD,Republic of Adygeia,0
2020-02-03,RU-AD,Republic of Adygeia,0
2020-02-04,RU-AD,Republic of Adygeia,0
2020-02-05,RU-AD,Republic of Adygeia,0
2020-02-06,RU-AD,Republic of Adygeia,0
2020-02-07,RU-AD,Republic of Adygeia,0
2020-02-08,RU-AD,Republic of Adygeia,0
2020-02-09,RU-AD,Republic of Adygeia,0
2020-02-10,RU-AD,Republic of Adygeia,0
2020-02-11,RU-AD,Republic of Adygeia,0
2020-02-12,RU-AD,Republic of Adygeia,0
2020-02-13,RU-AD,Republic of Adygeia,0
2020-02-14,RU-AD,Republic of Adygeia,0
2020-02-15,RU-AD,Republic of Adygeia,0
2020-02-16,RU-AD,Republic of Adygeia,0
2020-02-17,RU-AD,Republic of Adygeia,0
2020-02-18,RU-AD,Republic of Adygeia,0
2020-02-19,RU-AD,Republic of Adygeia,0
2020-02-20,RU-AD,Republic of Adygeia,0
2020-02-21,RU-AD,Republic of Adygeia,0
2020-02-22,RU-AD,Republic of Adygeia,0
2020-02-23,RU-AD,Republic of Adygeia,0
2020-02-24,RU-AD,Republic of Adygeia,0
2020-02-25,RU-AD,Republic of Adygeia,0
2020-02-26,RU-AD,Republic of Adygeia,0
2020-02-27,RU-AD,Republic of Adygeia,0
2020-02-28,RU-AD,Republic of Adygeia,0
2020-02-29,RU-AD,Republic of Adygeia,0
2020-03-01,RU-AD,Republic of Adygeia,0
2020-03-02,RU-AD,Republic of Adygeia,0
2020-03-03,RU-AD,Republic of Adygeia,0
2020-03-04,RU-AD,Republic of Adygeia,0
2020-03-05,RU-AD,Republic of Adygeia,0
2020-03-06,RU-AD,Republic of Adygeia,0
2020-03-07,RU-AD,Republic of Adygeia,0
2020-03-08,RU-AD,Republic of Adygeia,0
2020-03-09,RU-AD,Republic of Adygeia,0
2020-03-10,RU-AD,Republic of Adygeia,0
2020-03-11,RU-AD,Republic of Adygeia,0
2020-03-12,RU-AD,Republic of Adygeia,0
2020-03-13,RU-AD,Republic of Adygeia,0
2020-03-14,RU-AD,Republic of Adygeia,0
2020-03-15,RU-AD,Republic of Adygeia,0
2020-03-16,RU-AD,Republic of Adygeia,0
2020-03-17,RU-AD,Republic of Adygeia,0
2020-03-18,RU-AD,Republic of Adygeia,0
2020-03-19,RU-AD,Republic of Adygeia,0
2020-03-20,RU-AD,Republic of Adygeia,0
2020-03-21,RU-AD,Republic of Adygeia,0
2020-03-22,RU-AD,Republic of Adygeia,0
2020-03-23,RU-AD,Republic of Adygeia,0
2020-03-24,RU-AD,Republic of Adygeia,0
2020-03-25,RU-AD,Republic of Adygeia,0
2020-03-26,RU-AD,Republic of Adygeia,0
2020-03-27,RU-AD,Republic of Adygeia,0
2020-03-28,RU-AD,Republic of Adygeia,1
2020-03-29,RU-AD,Republic of Adygeia,1
2020-03-30,RU-AD,Republic of Adygeia,4
2020-03-31,RU-AD,Republic of Adygeia,4
2020-04-01,RU-AD,Republic of Adygeia,4
2020-04-02,RU-AD,Republic of Adygeia,5
2020-04-03,RU-AD,Republic of Adygeia,5
2020-04-04,RU-AD,Republic of Adygeia,7
2020-04-05,RU-AD,Republic of Adygeia,7
2020-04-06,RU-AD,Republic of Adygeia,13
2020-04-07,RU-AD,Republic of Adygeia,13
2020-04-08,RU-AD,Republic of Adygeia,13
2020-04-09,RU-AD,Republic of Adygeia,13
2020-04-10,RU-AD,Republic of Adygeia,20
2020-04-11,RU-AD,Republic of Adygeia,20
2020-04-12,RU-AD,Republic of Adygeia,20
2020-04-13,RU-AD,Republic of Adygeia,20
2020-04-14,RU-AD,Republic of Adygeia,27
2020-04-15,RU-AD,Republic of Adygeia,27
2020-04-16,RU-AD,Republic of Adygeia,43
2020-04-17,RU-AD,Republic of Adygeia,79
2020-04-18,RU-AD,Republic of Adygeia,84
2020-04-19,RU-AD,Republic of Adygeia,91
2020-04-20,RU-AD,Republic of Adygeia,100
2020-04-21,RU-AD,Republic of Adygeia,108
2020-04-22,RU-AD,Republic of Adygeia,113
2020-04-23,RU-AD,Republic of Adygeia,114
2020-04-24,RU-AD,Republic of Adygeia,117
2020-04-25,RU-AD,Republic of Adygeia,119
2020-04-26,RU-AD,Republic of Adygeia,134
2020-04-27,RU-AD,Republic of Adygeia,142
2020-04-28,RU-AD,Republic of Adygeia,150
2020-04-29,RU-AD,Republic of Adygeia,154
2020-04-30,RU-AD,Republic of Adygeia,163
2020-05-01,RU-AD,Republic of Adygeia,165
2020-05-02,RU-AD,Republic of Adygeia,168
2020-01-24,RU-AL,Republic of Altay,0
2020-01-25,RU-AL,Republic of Altay,0
2020-01-26,RU-AL,Republic of Altay,0
2020-01-27,RU-AL,Republic of Altay,0
2020-01-28,RU-AL,Republic of Altay,0
2020-01-29,RU-AL,Republic of Altay,0
2020-01-30,RU-AL,Republic of Altay,0
2020-01-31,RU-AL,Republic of Altay,0
2020-02-01,RU-AL,Republic of Altay,0
2020-02-02,RU-AL,Republic of Altay,0
2020-02-03,RU-AL,Republic of Altay,0
2020-02-04,RU-AL,Republic of Altay,0
2020-02-05,RU-AL,Republic of Altay,0
2020-02-06,RU-AL,Republic of Altay,0
2020-02-07,RU-AL,Republic of Altay,0
2020-02-08,RU-AL,Republic of Altay,0
2020-02-09,RU-AL,Republic of Altay,0
2020-02-10,RU-AL,Republic of Altay,0
2020-02-11,RU-AL,Republic of Altay,0
2020-02-12,RU-AL,Republic of Altay,0
2020-02-13,RU-AL,Republic of Altay,0
2020-02-14,RU-AL,Republic of Altay,0
2020-02-15,RU-AL,Republic of Altay,0
2020-02-16,RU-AL,Republic of Altay,0
2020-02-17,RU-AL,Republic of Altay,0
2020-02-18,RU-AL,Republic of Altay,0
2020-02-19,RU-AL,Republic of Altay,0
2020-02-20,RU-AL,Republic of Altay,0
2020-02-21,RU-AL,Republic of Altay,0
2020-02-22,RU-AL,Republic of Altay,0
2020-02-23,RU-AL,Republic of Altay,0
2020-02-24,RU-AL,Republic of Altay,0
2020-02-25,RU-AL,Republic of Altay,0
2020-02-26,RU-AL,Republic of Altay,0
2020-02-27,RU-AL,Republic of Altay,0
2020-02-28,RU-AL,Republic of Altay,0
2020-02-29,RU-AL,Republic of Altay,0
2020-03-01,RU-AL,Republic of Altay,0
2020-03-02,RU-AL,Republic of Altay,0
2020-03-03,RU-AL,Republic of Altay,0
2020-03-04,RU-AL,Republic of Altay,0
2020-03-05,RU-AL,Republic of Altay,0
2020-03-06,RU-AL,Republic of Altay,0
2020-03-07,RU-AL,Republic of Altay,0
2020-03-08,RU-AL,Republic of Altay,0
2020-03-09,RU-AL,Republic of Altay,0
2020-03-10,RU-AL,Republic of Altay,0
2020-03-11,RU-AL,Republic of Altay,0
2020-03-12,RU-AL,Republic of Altay,0
2020-03-13,RU-AL,Republic of Altay,0
2020-03-14,RU-AL,Republic of Altay,0
2020-03-15,RU-AL,Republic of Altay,0
2020-03-16,RU-AL,Republic of Altay,0
2020-03-17,RU-AL,Republic of Altay,0
2020-03-18,RU-AL,Republic of Altay,0
2020-03-19,RU-AL,Republic of Altay,0
2020-03-20,RU-AL,Republic of Altay,0
2020-03-21,RU-AL,Republic of Altay,0
2020-03-22,RU-AL,Republic of Altay,0
2020-03-23,RU-AL,Republic of Altay,0
2020-03-24,RU-AL,Republic of Altay,0
2020-03-25,RU-AL,Republic of Altay,0
2020-03-26,RU-AL,Republic of Altay,0
2020-03-27,RU-AL,Republic of Altay,0
2020-03-28,RU-AL,Republic of Altay,0
2020-03-29,RU-AL,Republic of Altay,0
2020-03-30,RU-AL,Republic of Altay,0
2020-03-31,RU-AL,Republic of Altay,0
2020-04-01,RU-AL,Republic of Altay,0
2020-04-02,RU-AL,Republic of Altay,0
2020-04-03,RU-AL,Republic of Altay,0
2020-04-04,RU-AL,Republic of Altay,0
2020-04-05,RU-AL,Republic of Altay,0
2020-04-06,RU-AL,Republic of Altay,0
2020-04-07,RU-AL,Republic of Altay,0
2020-04-08,RU-AL,Republic of Altay,0
2020-04-09,RU-AL,Republic of Altay,0
2020-04-10,RU-AL,Republic of Altay,0
2020-04-11,RU-AL,Republic of Altay,0
2020-04-12,RU-AL,Republic of Altay,0
2020-04-13,RU-AL,Republic of Altay,0
2020-04-14,RU-AL,Republic of Altay,0
2020-04-15,RU-AL,Republic of Altay,0
2020-04-16,RU-AL,Republic of Altay,0
2020-04-17,RU-AL,Republic of Altay,1
2020-04-18,RU-AL,Republic of Altay,2
2020-04-19,RU-AL,Republic of Altay,2
2020-04-20,RU-AL,Republic of Altay,4
2020-04-21,RU-AL,Republic of Altay,8
2020-04-22,RU-AL,Republic of Altay,8
2020-04-23,RU-AL,Republic of Altay,9
2020-04-24,RU-AL,Republic of Altay,9
2020-04-25,RU-AL,Republic of Altay,14
2020-04-26,RU-AL,Republic of Altay,15
2020-04-27,RU-AL,Republic of Altay,27
2020-04-28,RU-AL,Republic of Altay,27
2020-04-29,RU-AL,Republic of Altay,30
2020-04-30,RU-AL,Republic of Altay,32
2020-05-01,RU-AL,Republic of Altay,33
2020-05-02,RU-AL,Republic of Altay,35
2020-01-24,RU-BA,Republic of Bashkortostan,0
